id,genus,species,collector,number,addcoll,dups,majorarea,minorarea,locnotes,altitude,colldate,latitude,longitude,country,collcite,phenology
51,Solanum,flahaultii,"Ochoa, CM",14103,,"GH, US",Cundinamarca,San Antonio,"between the Laguna de Suscunsi and the Quebrada de Las Cañas, NNE of Toquilla",3450 m,17-Jul-80,"5°34'40""N","72°49'24""W",Colombia,Ochoa,fl
2030,Solanum,garcia-barrigae,"Cuatrecasas, J",24473,"Castaneda, RR",COL,Cesar,Meollaca,"Magdalena: Sierra Nevada de Santa Marta, SE slopes, basin of Río Donachui, Meollaca [Meuyaca]",3260 m,28-Sep-59,"10°45'53""N","73°31'3""W",Colombia,Cuatrecasas & Castaneda,
24,Solanum,garcia-barrigae,"García-Barriga, H",20618,"Jaramillo, R",COL,Norte de Santander,Cerro Oroque,between Norte de Santander and Cesar,3900 m,22-Jul-74,8°3'N,"73°10'60""W",Colombia,García-Barriga & Jaramillo,
484,Solanum,hastiforme,"Ochoa, CM",13251,,"CUZ, MO, US, USM",Amazonas,Chachapoyas,"Tambillo, on the Leimebamba-Atuen Road",2850 m,31-Mar-79,6°25'S,"77°52'12""W",Peru,Ochoa,fr
485,Solanum,hastiforme,"Ochoa, CM",13252,,CUZ,Amazonas,Chachapoyas,Jalcas of Atuen,3300 m,31-Mar-79,"6°25'48""S","77°49'12""W",Peru,Ochoa,fl
734,Solanum,hastiforme,"Smith, DN",9916,"Valencia, R; Minaya L","CPUN, F, MO",Ancash,Huaylas,"Huascarán National Park, Quebrada Los Cedros, Alpamayo trail",4020 m,11-Mar-85,"8°49'60""S","77°43'60""W",Peru,Smith et al.,
710,Solanum,hastiforme,"Ochoa, CM",2612,,CUZ,Ancash,Pallasca,"Miraflores, in Mount Yacua, above Ancos",3400 m,04-Mar-67,"8°28'60""S",78°6'W,Peru,Ochoa,fr
624,Solanum,hastiforme,"Hawkes, JG",2411,,K,La Libertad,Huamachuco,"3 km W of Huamachuco, on road to Trujillo",3200 m,25-Mar-64,"7°49'60""S",78°4'W,Peru,Hawkes,fr
626,Solanum,hastiforme,"Salas, A",7324,"Spooner, DM; Torres Maita, RV; Schüler, K",,La Libertad,Sánchez Carrión,"Barro Negro, about 400 m SE of road from Quiruvilca to Huamachuco, about 100 m NW of Río Bado and W of Huamachuco",3220 m,21-Mar-99,"7°52'1""S","78°6'32""W",Peru,Salas et al.,fl
667,Solanum,hastiforme,"Ochoa, CM",2505,,K,La Libertad,Santiago de Chuco,between Santiago de Chuco and Cachicadán near Patarata,3200 m,s.d.,8°6'S,78°9'W,Peru,Ochoa,
418,Solanum,huancabambense,"Ochoa, CM",2339,,"CUZ, MOL",Piura,Ayabaca,"near Pacaipampa, Dist. Cumbicus",2000 m,13-May-60,5°S,"79°40'60""W",Peru,Ochoa,fr
436,Solanum,huancabambense,"Ochoa, CM",2325,,"CUZ, US",Piura,Huancabamba,"above Juzgara, near Huancabamba",2350 m,04-May-60,5°30'S,"79°34'60""W",Peru,Ochoa,fl
497,Solanum,humectophilum,"Maycelo, Z",s.n.,,CUZ,Amazonas,Chachapoyas,"Encañada, between Leimebamba and Atuen",2800 m,31-Mar-79,"6°40'60""S","77°46'60""W",Peru,Maycelo,fl
854,Solanum,hypacrarthrum,"Ochoa, CM",15254,"Espejo, J",CUZ,Ancash,Huaraz,heights between Huanchay and Pampas,3400 m,07-Jun-83,"9°41'42""S","77°50'6""W",Peru,Ochoa & Espejo,
857,Solanum,hypacrarthrum,"Ochoa, CM",15740,"Espejo, J","GH, MOL, US",Ancash,Huaraz,"Quillpacc, 2 km NNE Huanchay",2750 m,04-May-84,"9°43'12""S","77°50'24""W",Peru,Ochoa & Espejo,
1085,Solanum,hypacrarthrum,"Hawkes, JG",2450,,K,Lima,Canta,"Lima to Huamantanga Road, Cuesta de Huamantanga",2650 m,09-Apr-64,11°30'S,76°45'W,Peru,Hawkes,fr
1088,Solanum,hypacrarthrum,"Salas, A",7366,"Spooner, DM; Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Canta,Cuesta de Huamantanga 14.1 km NW from the Lima to Canta road on the road to Huamantanga,2875 m,07-Apr-99,"11°30'22""S","76°42'22""W",Peru,Salas et al.,fl
1016,Solanum,hypacrarthrum,"Cerrate, E",255,"Chanco, M; Vilcapoma, G",USM,Lima,Chancay,Naupay,2700 m,22-Mar-75,11°12'S,77°25'W,Peru,Cerrate et al.,fr
661,Solanum,immite,"López, A",3640,"Sagástegui, A; Sánchez, I",HUT,La Libertad,Trujillo,Lomas de Virú,400 m,19-Aug-61,"8°4'60""S","78°54'60""W",Peru,López et al.,fr
1053,Solanum,immite,"Bernardi, L",16413,,UC,Lima,Fundo Santa Fé,Lomas de Iguaril,300 m,2 Oct 1879,11°24'S,77°13'W,Peru,Bernardi,fr
1030,Solanum,immite,"Salas, A",7377,"Spooner, D; Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Huaral,"SE side of the road, 7 km NE of Acos, on the road to Pacaraos",1840 m,10-Apr-99,"11°15'43""S","76°46'5""W",Peru,Salas et al.,
1382,Solanum,laxissimum,"Spooner, DM",7237,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,La Convención,"3 km along dirt road E and then S of center of Pistipata (just a few homes), E of Río Chunchullmayo",2350 m,18-Mar-98,"13°3'20""S","72°28'44""W",Peru,Spooner & Salas,fr
1398,Solanum,laxissimum,"Núñez, P",8872,"Luna, F","CUZV, NY",Cusco,Urubamba,"about 88 and 112 km from Cusco, historical sanctuary of Machupicchu and the Inca Trail",2300 m,16-Mar-88,13°9'S,72°31'W,Peru,Núñez & Luna,fr
1775,Solanum,laxissimum,"Ochoa, CM",13640,,"GH, MO, US",Cusco,Urubamba,above Wiñaywayna ruins,3000 m,21-Feb-80,14°13'S,"72°4'60""W",Peru,Ochoa,fr
788,Solanum,laxissimum,"Ochoa, CM",2642,,"CUZ, MO",Huánuco,Huamalíes,"near Mashuaragra, between Cerro Mirador and Aguellín, on path from Tantamayo to Monzón",2000 m,25-Apr-67,9°15'S,76°30'W,Peru,Ochoa,fl
896,Solanum,laxissimum,"Ochoa, CM",1058,,CUZ,Huánuco,Huánuco,"Paso de Carpish, on road Huánuco-Tingo María",2800 m,17-Mar-51,9°55'S,"76°13'60""W",Peru,Ochoa,fr
1012,Solanum,laxissimum,"Hutchison, PC",1181,,"F, NY, UC, US",Junín,Tarma,"Chanchamayo Valley, above La Merced at Cumbre Yacunay near summit",2000 m,15-Aug-57,11°10'S,75°25'W,Peru,Hutchison,fl
970,Solanum,laxissimum,"Ochoa, CM",13158,,CUZ,Pasco,Oxapampa,"Quebrada San Alberto, W of Oxapampa",2200 m,03-Feb-79,10°34'S,75°24'W,Peru,Ochoa,fr
977,Solanum,laxissimum,"Tepe, E",2226,"Stern, S; Mateo Miguel, J; Moreno, MP; Rojas Tello, C","USM, UT",Pasco,Oxapampa,Oxapampa-Villa Rica Road,2300 m,22-Nov-07,"10°39'58""S","75°19'30""W",Peru,Tepe et al.,fl
1679,Solanum,lignicaule,"Spooner, DM",7222,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,Paruro,"13.1 km S of Paruro on road to Colcha, at a place (no homes) called Cortina",2590 m,08-Mar-98,"13°49'28""S","71°49'41""W",Peru,Spooner & Salas,fl
1522,Solanum,lignicaule,"Correll, DS",227,"Smith, EE; Vargas, C","K, LL, SUNIV, US, USM",Cusco,Pisac,above Pisac,3050 m,27-Feb-58,13°25'S,"71°51'60""W",Peru,Correll et al.,
1474,Solanum,lignicaule,"Tupayachi, A",2028,,CUZV,Cusco,Urubamba,Yucay (Madre Yglesias),3300 m,26-Feb-92,13°19'S,"72°4'60""W",Peru,Tupayachi,
1819,Solanum,limbaniense,"Ochoa, CM",15601,,"CUZ, MO, MOL, US, USM",Puno,Sandia,"near Cullucachi, from Phara to Patambuco",3500 m,05-Mar-84,14°28'S,"69°40'60""W",Peru,Ochoa,fr
1998,Solanum,limbaniense,"Ochoa, CM",4212,,"MO, USM",Puno,Sandia,Totora to Pablobamba,3400 m,Mar-73,"14°7'52""S","69°45'23""W",Peru,Ochoa,
66,Solanum,lobbianum,"Castillo, R",1211,"Pineda, R; López, LE; Spooner, DM",PTIS,Caldas,Termales,"1.5 km E of road going to Nevado de Ruiz, on road from Manizales to Fresno, 4.5 km W of Las Letras, at km marker 254",3310 m,05-Jul-92,5°4'N,75°19'W,Colombia,Castillo et al.,fr
1996,Solanum,medians,"Salas, A",7251,"Spooner, DM",CIP,Arequipa,Arequipa,"1.1 km N of Arequipa-Chiguata Road, from a point 61.4 km ENE of Pan American Highway (by posted road signs), departing the road at bridge over Río Agua Salada",2770 m,09-May-98,"16°24'12""S","71°25'2""W",Peru,Salas & Spooner,fl
1943,Solanum,medians,"Ochoa, CM",2161,,CUZ,Arequipa,Prov. Cara,"Atiquipa, Lomas de Atiquipa",600 m,s.d.,"15°47'46""S","74°21'49""W",Peru,Ochoa,fl
1873,Solanum,medians,"Correll, DS",148,"Smith, EE","CUZ, LL",Ayacucho,Pulla,about 45 km from Nazca on road to Puquio,2200 m,14-Feb-58,"14°49'60""S",74°42'W,Peru,Correll & Smith,
966,Solanum,medians,"Ochoa, CM",14668,"Salas, A","CIP, CUZ",Lima,Cajatambo,"Huancapón, Pilucancha (Cajamarquilla), between Utcas and Cajamarquilla, distrito Huancapón",3600 m,12-Apr-82,"10°33'58""S",77°6'W,Peru,Ochoa & Salas,fr
1349,Solanum,medians,"Ochoa, CM",11253,"Salas, A","CIP, CUZ",Lima,Cañete,"Quilmaná, Lomas de Quilmaná, 15 km N Cañete",350 m,25-Oct-75,12°52'S,"76°25'60""W",Peru,Ochoa & Salas,fl
1155,Solanum,medians,"Ochoa, CM",14629,,"CUZ, F",Lima,Canta,"Dist. Acos, Tambobamba, above Tambo, bank of Río Chancay",2200 m,s.d.,"11°43'60""S",76°58'W,Peru,Ochoa,
1094,Solanum,medians,"Vilcapoma, G",199,,CIP,Lima,Canta,"Carhua, 8 km above bridge to San José",2700 m,16-Apr-74,"11°31'12""S","76°39'7""W",Peru,Vilcapoma,fr
1047,Solanum,medians,"Vilcapoma, G",200,,USM,Lima,Canta,San Buenaventura,2700 m,15-Mar-74,"11°22'30""S","76°34'19""W",Peru,Vilcapoma,fl
1189,Solanum,medians,"Goodspeed, TH",30231,"Metcalf, RD","MO, UC, US",Lima,Huarochirí,"valley of Río Rímac, near Lima-Oroya Road at km 81 E of Lima",2250 m,15-Mar-22,11°48'S,76°21'W,Peru,Goodspeed & Metcalf,fr
1255,Solanum,medians,"Ochoa, CM",11319,,"CIP, CUZ",Lima,Huarochirí,"Langa, around Langa, Lima-Huarochirí Road, via Cieneguilla-Sisicaya",2300 m,02-Mar-77,"12°7'60""S","76°25'60""W",Peru,Ochoa,fl
1169,Solanum,medians,"Petersen, E",1270,"Hjerting, JP","C, K",Lima,Huarochirí,between San Mateo and Morococha,3700 m,08-Apr-53,11°45'S,76°18'W,Peru,Petersen & Hjerting,
1263,Solanum,medians,"Ochoa, CM",11764,,"CIP, CUZ",Lima,Lima,"La Molina, Lomas de Manchay",350 m,08-Sep-77,12°9'S,"76°51'60""W",Peru,Ochoa,
1345,Solanum,medians,"Salas, A",7301,"Spooner, DM; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Lima,Yauyos,"a local place called Arpayo, about 5 km walk from Villa Franca, Catahuasi-Lincha Road",2620 m,09-Mar-99,"12°49'16""S","75°48'36""W",Peru,Salas et al.,fr
2021,Solanum,medians,"Ochoa, CM",11268,,"CIP, CUZ, US",Moquegua,Prov. Ilo,"Lomas de La Buitrera, 25 km SSE and 2 km N of cerro Huaca de La Luna",350 m,29-Oct-76,17°45'S,71°9'W,Peru,Ochoa,fl
2001,Solanum,medians,"Weberbauer, A",7276,,F,Moquegua,Prov. Moquegua,Carumas,2600 m,21-Mar-25,16°49'S,70°43'W,Peru,Weberbauer,fl
2014,Solanum,medians,"Ochoa, CM",14260,,"CIP, CUZ, US",Tacna,Tarata,"Cerro Antavilca, near Huanuara, 10 km by air SSW of Candarave",3450 m,04-Mar-81,17°19'S,70°19'W,Peru,Ochoa,fl
316,Solanum,minutifoliolum,"Ochoa, CM",13368,,CPUN,Chimborazo,Urbina,heights of El Cuello,2890 m,23-May-79,"1°28'59""S","78°47'47""W",Ecuador,Ochoa,fl
247,Solanum,minutifoliolum,"Smith, SD",259,,"MO, WIS",Napo,Laguna de Papallacta,"Quito-Papallacta-Tena Road, beside dirt road off the main road that circles the lake",3400 m,22-Jan-03,"0°22'55""S","78°9'36""W",Ecuador,Smith,fr
309,Solanum,minutifoliolum,"Sydow, H",729,,US,Tungurahua,Baños,Hacienda San Antonio,NA,14-Jan-38,1°24'S,78°25'W,Ecuador,Sydow,
302,Solanum,minutifoliolum,"Asplund, E",7976,,"LL, SUNIV, US",Tungurahua,Hacienda Chilipala,"vicinity of Patate, Hacienda Leito",2900 m,01-Aug-39,1°19'S,78°31'W,Ecuador,Asplund,fr
712,Solanum,mochiquense,"Ochoa, CM",2525,,CUZ,Ancash,Santa,"near Ancos, between Quirós and Ancos",1850 m,28-May-63,"8°28'60""S",78°6'W,Peru,Ochoa,fl
561,Solanum,mochiquense,"Ochoa, CM",10724,,"CUZ, MOL, US",Cajamarca,Cajamarca,"Pencal, above Magdalena",2600 m,Apr-76,7°15'S,78°40'W,Peru,Ochoa,fl
602,Solanum,mochiquense,"Ochoa, CM",15995,"Salas, A",CUZ,Cajamarca,Contumazá,"Quebrada near San Benito, in the area left of Río San Benito",1300 m,25-Mar-87,"7°25'60""S",78°54'W,Peru,Ochoa & Salas,fr
1044,Solanum,mochiquense,"Erwin Baur Sortiment, Koln-Vogelsang, Germany",2807,,PTIS,Lima,Huaral,"Lachay, Teatinos",NA,13-Sep-67,11°21'S,"77°22'48""W",Peru,Erwin Baur Sortiment,fl
996,Solanum,mochiquense,"Ochoa, CM",2881,,CUZ,Lima,Huaural,"Lomas de Lupín, near Supe",350 m,Oct-70,10°48'S,"77°43'60""W",Peru,Ochoa,fr
908,Solanum,multiinterruptum,"Ochoa, CM",15166,,CUZ,Ancash,Aija,"Tranca, above Cancha Uchucuna, near Huayán",3200 m,23-Apr-83,10°3'S,77°4'W,Peru,Ochoa,fl
875,Solanum,multiinterruptum,"Salas, A",7400,"Torres Maita, RV; Hoekstra, R",,Ancash,Aija,"mountainside, 3 km S of Coris along Huaraz-Huarmey Road at km 62",2965 m,25-Apr-99,"9°49'26""S","77°42'11""W",Peru,Salas et al.,
940,Solanum,multiinterruptum,"Ochoa, CM",2396,"De la Puente, F",CUZ,Ancash,Bolognesi,"Timpo, near Purish, on the Pancal-Chiquián Road",3200 m,02-Mar-62,"10°19'60""S","77°24'60""W",Peru,Ochoa & De la Puente,fr
950,Solanum,multiinterruptum,"Ochoa, CM",12057,"Salas, A",US,Ancash,Bolognesi,"Cuesta de Parana, above Camasichiqui, Dist. Ocros",3600 m,01-Apr-78,10°25'S,77°25'W,Peru,Ochoa & Salas,fl
813,Solanum,multiinterruptum,"Ochoa, CM",15739,"Salas, A","CUZ, MOL, NY",Ancash,Huaraz,"Quishuar, about 13 km NE of Huanchay, right margin of Quishuar stream",3550 m,04-May-84,"9°28'44""S","77°35'11""W",Peru,Ochoa & Salas,
831,Solanum,multiinterruptum,"Salas, A",7334,"Spooner, DM; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS, WAG",Ancash,Huaraz,"a local place called Tinco, just above the road on a steep slope, 35 km W of the town of Huaraz on the road to Casma",3580 m,26-Mar-99,"9°33'7""S","77°40'12""W",Peru,Salas et al.,fr
904,Solanum,multiinterruptum,"Ochoa, CM",1417,,"CUZ, K",Ancash,Recuay,"Colquimarca, near Paso de Conococha",3750 m,06-May-52,10°S,77°25'W,Peru,Ochoa,fl
932,Solanum,multiinterruptum,"Ochoa, CM",2500,,"CUZ, F, NY",Ancash,Recuay,"Shacta, between Vinoc and Colquimarca, on road Colquimarca towards the coast",3400 m,18-Apr-63,10°12'S,77°18'W,Peru,Ochoa,
1482,Solanum,multiinterruptum,"Erwin Baur Sortiment, Koln-Vogelsang, Germany",1891,,PTIS,Cusco,Calca,"Vilcanota Valley, Salapunco",2500 m,30-Nov-58,"13°19'48""S","71°58'12""W",Peru,Erwin Baur Sortiment,
978,Solanum,multiinterruptum,"Ochoa, CM",13150,"Salas, A","CUZ, USM",Lima,Cajatambo,"near Marca Marca Ruins, between Yarihuatum and Quichas, on Oyón to Las Minas Paura Road",3800 m,31-Jan-79,"10°39'60""S",77°W,Peru,Ochoa & Salas,fl
1081,Solanum,multiinterruptum,"Salas, A",7375,"Spooner, DM; Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Canta,"1.0 km NW of town square of Huamantanga, on the road to Quipan",3370 m,09-Apr-99,"11°29'49""S","76°45'14""W",Peru,Salas et al.,
1073,Solanum,multiinterruptum,"Salas, A",7376,"Spooner, DM; Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Canta,"NE side of the road, 0.8 km NW of town square of Quipan, 10.8 km NE of town square of Huamantanga, on the road to Marco, type locality of S. chrysoflorum",3425 m,09-Apr-99,"11°28'12""S","76°46'30""W",Peru,Salas et al.,fr
1110,Solanum,multiinterruptum,"Vilcapoma, G",2838,,MOL,Lima,Canta,"Lachaqui, path to Toma",3600 m,28-Jan-94,11°33'S,76°37'W,Peru,Vilcapoma,fr
1270,Solanum,multiinterruptum,"Ochoa, CM",5219,,CUZ,Lima,Huarochirí,"near Pachacosa, Lima-Huarochirí Road",3780 m,15-Apr-74,"12°10'60""S","76°19'60""W",Peru,Ochoa,
1233,Solanum,multiinterruptum,"Ochoa, CM",14722,"Salas, A",CUZ,Lima,Huarochirí,"Llaquitambo, above Tupicocha, on the road from San Damián",3300 m,21-Apr-82,12°S,76°28'W,Peru,Ochoa & Salas,fl
1134,Solanum,multiinterruptum,"Salas, A",7387,"Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Huarochirí,"roadside, 61.3 km NE of Santa Eulalia, on the road to Millo",3710 m,12-Apr-99,"11°37'59""S","76°27'7""W",Peru,Salas et al.,fl
1298,Solanum,multiinterruptum,"Beltrán, H",1731,,USM,Lima,Yauyos,Laraos,3900 m,s.d.,"12°20'48""S","75°47'11""W",Peru,Beltrán,fl
1359,Solanum,neoweberbaueri,"Ochoa, CM",11252,,"GH, US, USM ",Lima,Cañete,"Quilmaná, Lomas de Quilmaná, 10 km N of Cañete",350 m,26-Oct-76,12°57'S,"76°22'60""W",Peru,Ochoa,
1391,Solanum,pillahuatense,"Cano, A",4590,,NY,Cusco,Paucartambo,"Tres Cruces, Parque Nacional Manu",3600 m,06-Mar-91,"13°6'60""S","71°34'60""W",Peru,Cano,
1438,Solanum,pillahuatense,"Spooner, DM",7220,"Salas, A","CIP, MOL, PTIS, WAG",Cusco,Paucartambo,"road from Paucartambo to Pillcopata, ca 100 m S of Esperanza, 6 km S of Pillahuata, ca 100 m downhill of road",2800 m,07-Mar-98,"13°13'60""S",71°37'W,Peru,Spooner & Salas,fl
421,Solanum,piurae,"Ochoa, CM",13954,,US,Piura,Ayabaca,skirts of Cerro Mijal,NA,06-May-80,"5°4'60""S",79°45'W,Peru,Ochoa,fl
415,Solanum,piurae,"Acleto, C",367,,USM,Piura,Huancabamba,La Cruz,NA,04-Jun-61,"4°55'60""S",79°55'W,Peru,Acleto,
439,Solanum,piurae,"Huamán, Z",975,,CUZ,Piura,Huancabamba,"Paso Cuello del Indio, km 47 on Huancabamba-Canchaque Road",3100 m,20-May-74,5°30'S,"79°34'60""W",Peru,Huamán,
1581,Solanum,raphanifolium,"Ochoa, CM",13604,"Rodríguez, G","CUZ, F, NY, US",Apurímac,Abancay,"neighborhoods of la Hancienda Tambobamba, near Huanipaca",3750 m,01-Feb-80,13°30'S,"72°55'60""W",Peru,Ochoa & Rodríguez,fr
1786,Solanum,raphanifolium,"Ochoa, CM",13735,,"F, NY, US",Apurímac,Antabamba,"Huascalle, near Pichipay, joined with Totora",3350 m,07-Mar-80,14°16'S,72°34'W,Peru,Ochoa,
1752,Solanum,raphanifolium,"Ochoa, CM",2223,,CUZ,Apurímac,Grau,Chuquibambilla,3000 m,24-Feb-60,"14°6'7""S","72°42'24""W",Peru,Ochoa,fr
1729,Solanum,raphanifolium,"Ochoa, CM",7615,,"CUZ, PTIS",Cusco,Acomayo,vicinity of Pomacanchi Cementery,3735 m,06-Apr-75,"14°1'37""S","71°34'2""W",Peru,Ochoa,
1702,Solanum,raphanifolium,"Ortega, R",21,,CUZ,Cusco,Acomayo,Mount Jocohuachana,4100 m,Apr-81,13°55'S,71°40'W,Peru,Ortega,fl
1544,Solanum,raphanifolium,"Vargas, C",7084,,LL,Cusco,Acomayo,Acomayo,3050 m,01-Mar-48,"13°55'15""S","71°41'4""W",Peru,Vargas,fl
1565,Solanum,raphanifolium,"Hawkes, JG",5203,"Hjerting, JP; Cribb, PJ; Huamán, Z",K,Cusco,Anta,"68 km from Cusco on road to Abancay, 8 km before Limatambo",3100 m,17-Apr-71,"13°28'60""S","72°22'60""W",Peru,Hawkes et al.,
1476,Solanum,raphanifolium,"Iltis, HH",949,"Ugent, D",WIS,Cusco,Calca,"bottom of Río Urubamba Valley at 56 km on Cusco-Urubamba Road about 6 km W of Calca, 6 km E of Yucay",2900 m,29-Dec-62,13°19'S,72°1'W,Peru,Iltis & Ugent,
1800,Solanum,raphanifolium,"Iltis, HH",1229,"Ugent, D","MO, US, WIS",Cusco,Canchis,"halfway between Sicuani & La Raya Pass ESE of Maranganí, about 8 km by road WNW of Ocobamba",NA,08-Jan-63,14°22'S,"71°7'60""W",Peru,Iltis & Ugent,
1746,Solanum,raphanifolium,"Vargas, C",5002,,"K, LL",Cusco,Canchis,"Huantura, Combapata",3460 m,26-Feb-45,"14°4'60""S",71°25'W,Peru,Vargas,
1651,Solanum,raphanifolium,"Hawkes, JG",2468,,K,Cusco,Cusco,"Cerro de Cachona, about 11 km on road from Cuscoto Paruro",3600 m,15-Apr-64,"13°37'60""S",71°58'W,Peru,Hawkes,fr
1626,Solanum,raphanifolium,"Ugent, D",3516,"Vargas, C",MO,Cusco,Cusco,11 km S of Cusco on road To Paruro,3455 m,12-Feb-63,"13°34'60""S","71°58'60""W",Peru,Ugent & Vargas,fl
1430,Solanum,raphanifolium,"Ochoa, CM",2211,,CUZ,Cusco,Paucartambo,Challabamba,2900 m,22-Feb-60,"13°12'15""S","71°39'16""W",Peru,Ochoa,
1385,Solanum,raphanifolium,"Ochoa, CM",13654,"Rodríguez, G","CUZ, F, US",Cusco,Paucartambo,"heights of Pilco, before Acobamba, Challabamba-Acobamba Road",2800 m,25-Feb-80,"13°4'60""S",71°48'W,Peru,Ochoa & Rodríguez,fl
1375,Solanum,raphanifolium,"Ochoa, CM",13626,"Rodríguez, G","CUZ, F, GH, NY, US",Cusco,Quispicanchi,Paucarpata near to Chuquicahuana,3800 m,16-Feb-80,"13°1'8""S","72°0'52""W",Peru,Ochoa & Rodríguez,fl
1463,Solanum,raphanifolium,"Ochoa, CM",2181,,"CUZ, US",Cusco,Urubamba,going up from Urubamba towards La Quebrada de Pumahuanca,3100 m,15-Feb-60,"13°18'17""S","72°6'57""W",Peru,Ochoa,fl
1953,Solanum,raphanifolium,"Petersen, E",1079,Hjerting; Reche,"C, CUZ, K",Puno,Puno,"75 km from Puno, between Puno and Tincopalca",4500 m,10-Mar-53,15°51'S,"70°34'60""W",Peru,Petersen et al.,fl
433,Solanum,raquialatum,"Ochoa, CM",2574,,CUZ,Piura,Huancabamba,above Canchaque,2300 m,03-Apr-64,5°22'S,79°27'W,Peru,Ochoa,fl
758,Solanum,rhomboideilanceolatum,"Salas, A",7344,"Spooner, D; Torres Maita, RV; Schüler, K","CIP, MOL, PTIS",Ancash,Yungay,"1 km E of entrance to Parque Nacional Llanganuco, on road to Laguna Llanganuco, 6 km NW of E end of this lake, on road from Yungay",3425 m,31-Mar-99,"9°6'7""S","77°40'37""W",Peru,Salas et al.,fr
1160,Solanum,simplicissimum,"Ochoa, CM",15147,"Salas, A","CUZ, MOL, USM",Lima,Canta,Lima-Canta Road,2600 m,08-Apr-83,"11°43'60""S",76°45'W,Peru,Ochoa & Salas,fr
1250,Solanum,simplicissimum,"Ochoa, CM",15988,,"CUZ, MOL",Lima,Huarochirí,"above Antioquía, on the road to Langa",1800 m,Mar-87,"12°4'60""S",76°31'W,Peru,Ochoa,fl
941,Solanum,sogarandinum,"Ochoa, CM",15723,,"US, USM",Ancash,Bolognesi,"Ruqui Aliso, 2 km E Quisipata, in front of Chichoj",3200 m,01-May-84,"10°19'60""S","77°24'60""W",Peru,Ochoa,
945,Solanum,sogarandinum,"Ochoa, CM",12061,"Salas, A","MO, US, USM",Ancash,Bolognesi,"Jalcas de Llipa, next to Mina Llipa, near Rajan",3600 m,20-Mar-78,"10°22'60""S",77°13'W,Peru,Ochoa & Salas,fr
824,Solanum,sogarandinum,"Smith, DN",10717,"Valencia, R; González, A",USM,Ancash,Huaraz,"Huascarán National Park, Quebrada Shallap",3700 m,22-May-85,9°30'S,77°24'W,Peru,Smith et al.,fl
1135,Solanum,sogarandinum,"Salas, A",7386,"Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Huarochirí,"roadside, 61.3 km NE of Santa Eulalia, on the road to Millo",3710 m,12-Apr-99,"11°37'59""S","76°27'7""W",Peru,Salas et al.,fr
585,Solanum,trinitense,"Ochoa, CM",13968,,"CUZ, F, MOL",Cajamarca,Contumazá,"Cerro Chungarrán, near Guzmango",2850 m,12-May-80,"7°22'60""S",78°54'W,Peru,Ochoa,fr
579,Solanum,trinitense,"Ochoa, CM",2486,,CUZ,Cajamarca,Contumazá,"Trinidad, vicinity of Hacienda San Lorenzo",3450 m,11-Apr-63,7°21'S,"79°1'60""W",Peru,Ochoa,fl
1112,Solanum,wittmackii,"Moreyra, R",3048,"Vilcapoma, G",CUZ,Lima,Canta,"Puruchuco, on road to Apan",2350 m,02-Apr-94,11°33'S,76°48'W,Peru,Moreyra & Vilcapoma,fl
1033,Solanum,wittmackii,"Ochoa, CM",14626,,"CUZ, F, NY, US",Lima,Canta,"Tambo, en route from Huayopampa to Acos",2200 m,Feb-82,"11°16'25""S","76°49'15""W",Peru,Ochoa,fr
1027,Solanum,wittmackii,"Salas, A",7380,"Spooner, D; Torres Maita, RV; Hoekstra, R","CIP, MOL, PTIS, WAG",Lima,Huaral,"SE side of the road, 14.0 km NE of Acos, on the road to Pacaraos",2330 m,10-Apr-99,"11°15'14""S","76°43'26""W",Peru,Salas et al.,fr
